Feature ID,Clean          Feature Name,Target,Feature Type,Approval          Status,Approval Date
7204,Alpetragius C,Moon,Satellite Feature,Approved,2006
7205,Alpetragius G,Moon,Satellite Feature,Approved,2006
7206,Alpetragius H,Moon,Satellite Feature,Approved,2006
7207,Alpetragius J,Moon,Satellite Feature,Approved,2006
7208,Alpetragius M,Moon,Satellite Feature,Approved,2006
7209,Alpetragius N,Moon,Satellite Feature,Approved,2006
7210,Alpetragius U,Moon,Satellite Feature,Approved,2006
7211,Alpetragius V,Moon,Satellite Feature,Approved,2006
7212,Alpetragius W,Moon,Satellite Feature,Approved,2006
7213,Alpetragius X,Moon,Satellite Feature,Approved,2006
15954,Alpha Crucis Rupes,Mercury,"Rupes, rupēs",Approved,"Jan 12, 2021"
203,Alpha Regio,Venus,"Regio, regiones",Approved,1979
204,Alphesiboea Linea,Europa,"Linea, lineae",Approved,1985
205,Alpheus Colles,Mars,"Collis, colles",Approved,1985
206,Alphonsus,Moon,"Crater, craters",Approved,1935
7214,Alphonsus A,Moon,Satellite Feature,Approved,2006
7215,Alphonsus B,Moon,Satellite Feature,Approved,2006
7216,Alphonsus C,Moon,Satellite Feature,Approved,2006
7217,Alphonsus D,Moon,Satellite Feature,Approved,2006
7218,Alphonsus G,Moon,Satellite Feature,Approved,2006
7219,Alphonsus H,Moon,Satellite Feature,Approved,2006
7220,Alphonsus J,Moon,Satellite Feature,Approved,2006
7221,Alphonsus K,Moon,Satellite Feature,Approved,2006
7222,Alphonsus L,Moon,Satellite Feature,Approved,2006
7223,Alphonsus R,Moon,Satellite Feature,Approved,2006
7224,Alphonsus X,Moon,Satellite Feature,Approved,2006
7225,Alphonsus Y,Moon,Satellite Feature,Approved,2006
151,Al Qahira Vallis,Mars,"Vallis, valles",Approved,1973
15986,Altair Rupes,Mercury,"Rupes, rupēs",Approved,"Apr 29, 2021"
207,Altana,Venus,"Crater, craters",Approved,1997
152,Al Taymuriyya,Venus,"Crater, craters",Approved,1991
208,Alter,Moon,"Crater, craters",Approved,1970
7226,Alter K,Moon,Satellite Feature,Approved,2006
7227,Alter W,Moon,Satellite Feature,Approved,2006
209,Altjirra Patera,Io,"Patera, paterae",Approved,1997
210,Alupka,Gaspra,"Crater, craters",Approved,1994
153,Al Uzza Undae,Venus,"Unda, undae",Approved,1994
15097,Alver,Mercury,"Crater, craters",Approved,"Mar 15, 2013"
15127,Alvin Rupes,Mercury,"Rupes, rupēs",Approved,"Jun 03, 2013"
14632,Al Yaman Sulci,Enceladus,"Sulcus, sulci",Approved,"Feb 04, 2010"
15199,Alypia,Vesta,"Crater, craters",Approved,"Feb 05, 2014"
211,Ama Corona,Venus,"Corona, coronae",Approved,1997
6966,Amaethon,Europa,"Crater, craters",Approved,2006
6775,Amalasthuna,Venus,"Crater, craters",Dropped,1991
212,Amalasuntha,Venus,"Crater, craters",Approved,1991
213,Amanda,Venus,"Crater, craters",Approved,1997
14506,Amaral,Mercury,"Crater, craters",Approved,"Nov 20, 2008"
15754,Amaru Facula,Mercury,"Facula, faculae",Approved,"May 01, 2018"
214,Amarum,Triton,"Crater, craters",Approved,1991
14341,Amastrus,Dione,"Crater, craters",Approved,"Mar 17, 2008"
215,Amata,Dione,"Crater, craters",Approved,1982
216,Amaterasu Patera,Io,"Patera, paterae",Approved,1979
217,Amaya,Venus,"Crater, craters",Approved,1991
218,Amazonis,Mars,Albedo Feature,Approved,1958
219,Amazonis Mensa,Mars,"Mensa, mensae",Approved,2003
220,Amazonis Planitia,Mars,"Planitia, planitiae",Approved,1973
221,Amazonis Sulci,Mars,"Sulcus, sulci",Approved,1985
14979,Amazonite,Steins,"Crater, craters",Approved,"May 09, 2012"
222,Ambar ona Corona,Venus,"Corona, coronae",Approved,1997
14702,Ambat,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
16078,Amed,Mars,"Crater, craters",Approved,"May 18, 2022"
223,Ameghino,Moon,"Crater, craters",Approved,1976
14601,Amelia,Venus,"Crater, craters",Approved,"Oct 25, 2009"
224,Amenardes,Venus,"Crater, craters",Approved,1991
225,Ament Corona,Venus,"Corona, coronae",Approved,1994
226,Amenthes,Mars,Albedo Feature,Approved,1958
6960,Amenthes Cavi,Mars,"Cavus, cavi",Approved,2006
227,Amenthes Fossae,Mars,"Fossa, fossae",Approved,1976
228,Amenthes Planum,Mars,"Planum, plana",Approved,2006
229,Amenthes Rupes,Mars,"Rupes, rupēs",Approved,1982
230,Amergin,Europa,"Crater, craters",Approved,2000
6776,Amet,Mars,"Crater, craters",Dropped,1988
231,Ameta,Rhea,"Crater, craters",Approved,1982
14989,Amethyst,Steins,"Crater, craters",Approved,"May 09, 2012"
232,Amici,Moon,"Crater, craters",Approved,1970
7228,Amici M,Moon,Satellite Feature,Approved,2006
7229,Amici N,Moon,Satellite Feature,Approved,2006
7230,Amici P,Moon,Satellite Feature,Approved,2006
7231,Amici Q,Moon,Satellite Feature,Approved,2006
7232,Amici R,Moon,Satellite Feature,Approved,2006
7233,Amici T,Moon,Satellite Feature,Approved,2006
7234,Amici U,Moon,Satellite Feature,Approved,2006
15887,Amihan Saxum,Bennu,"Saxum, saxa",Approved,"Jan 31, 2020"
233,Aminata,Venus,"Crater, craters",Approved,1997
234,Amirani,Io,Eruptive center,Approved,1979
235,Amitolane Dorsa,Venus,"Dorsum, dorsa",Approved,1997
14703,Amma,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
6777,Ammonii Rupes,Mars,"Rupes, rupēs",Dropped,1985
236,Ammonius,Moon,"Crater, craters",Approved,1976
237,Ammura,Ganymede,"Crater, craters",Approved,1979
238,Amon,Ganymede,"Crater, craters",Approved,1985
239,Among Corona,Venus,"Corona, coronae",Approved,2003
240,Amontons,Moon,"Crater, craters",Approved,1976
14704,Amotken,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
14408,Amphinomus,Tethys,"Crater, craters",Approved,"Apr 28, 2008"
241,Amphion,Phoebe,"Crater, craters",Approved,2006
242,Amphitrites Patera,Mars,"Patera, paterae",Approved,1973
243,Amra Tholus,Venus,"Tholus, tholi",Approved,1997
244,Amru Al Qays,Mercury,"Crater, craters",Approved,1976
245,Amset,Ganymede,"Crater, craters",Approved,1997
246,Amsterdam,Mars,"Crater, craters",Approved,1979
247,Amundsen,Moon,"Crater, craters",Approved,1964
7235,Amundsen A,Moon,Satellite Feature,Dropped,2006
7236,Amundsen C,Moon,Satellite Feature,Approved,2006
14342,Amycus,Dione,"Crater, craters",Approved,"Mar 17, 2008"
248,Anahit Corona,Venus,"Corona, coronae",Approved,1985
6778,Anala Corona,Venus,"Corona, coronae",Dropped,1994
249,Anala Mons,Venus,"Mons, montes",Approved,1997
250,Ananke Tessera,Venus,"Tessera, tesserae",Approved,1985
14705,Anansi,Rhea,"Crater, craters",Approved,"Jun 17, 2010"
6936,Anarr,Callisto,"Crater, craters",Approved,1979
251,Anat,Ganymede,"Crater, craters",Approved,1985
252,Anaxagoras,Moon,"Crater, craters",Approved,1935
7237,Anaxagoras A,Moon,Satellite Feature,Approved,2006
7238,Anaxagoras B,Moon,Satellite Feature,Approved,2006
253,Anaxandra,Venus,"Crater, craters",Approved,1994
254,Anaximander,Moon,"Crater, craters",Approved,1935
7239,Anaximander A,Moon,Satellite Feature,Approved,2006
7240,Anaximander B,Moon,Satellite Feature,Approved,2006
7241,Anaximander D,Moon,Satellite Feature,Approved,2006
7242,Anaximander H,Moon,Satellite Feature,Approved,2006
7243,Anaximander R,Moon,Satellite Feature,Approved,2006
7244,Anaximander S,Moon,Satellite Feature,Approved,2006
7245,Anaximander T,Moon,Satellite Feature,Approved,2006
7246,Anaximander U,Moon,Satellite Feature,Approved,2006
255,Anaximenes,Moon,"Crater, craters",Approved,1935
7247,Anaximenes B,Moon,Satellite Feature,Approved,2006
7248,Anaximenes E,Moon,Satellite Feature,Approved,2006
7249,Anaximenes G,Moon,Satellite Feature,Approved,2006
7250,Anaximenes H,Moon,Satellite Feature,Approved,2006
14245,Anbar Fossae,Enceladus,"Fossa, fossae",Approved,"Nov 07, 2006"
15540,Anbus Labyrinthus,Titan,"Labyrinthus, labyrinthi",Approved,"Mar 01, 2017"
16079,Ancaeus Linea,Europa,"Linea, lineae",Approved,"May 27, 2022"
256,Anchises,Dione,"Crater, craters",Approved,1982
257,Andal,Mercury,"Crater, craters",Approved,1976
14633,Andalus Sulci,Enceladus,"Sulcus, sulci",Approved,"Feb 04, 2010"
258,Andami,Venus,"Crater, craters",Approved,1991
15534,Andapa,Mars,"Crater, craters",Approved,"Jan 18, 2017"
267,Andel,Moon,"Crater, craters",Approved,1935
7251,Andel A,Moon,Satellite Feature,Approved,2006
7252,Andel C,Moon,Satellite Feature,Approved,2006
7253,Andel D,Moon,Satellite Feature,Approved,2006
7254,Andel E,Moon,Satellite Feature,Approved,2006
7255,Andel F,Moon,Satellite Feature,Approved,2006
7256,Andel G,Moon,Satellite Feature,Approved,2006
7257,Andel H,Moon,Satellite Feature,Approved,2006
7258,Andel J,Moon,Satellite Feature,Approved,2006
7259,Andel K,Moon,Satellite Feature,Approved,2006
7260,Andel M,Moon,Satellite Feature,Approved,2006
7261,Andel N,Moon,Satellite Feature,Approved,2006
7262,Andel P,Moon,Satellite Feature,Approved,2006
7263,Andel S,Moon,Satellite Feature,Approved,2006
7264,Andel T,Moon,Satellite Feature,Approved,2006
7265,Andel W,Moon,Satellite Feature,Approved,2006
259,Anders,Moon,"Crater, craters",Approved,1970
7266,Anders D,Moon,Satellite Feature,Approved,2006
11867,Anders Earthrise,Moon,"Crater, craters",Approved,"Oct 05, 2018"
7267,Anders G,Moon,Satellite Feature,Approved,2006
260,Anderson,Moon,"Crater, craters",Approved,1970
7269,Anderson E,Moon,Satellite Feature,Approved,2006
7270,Anderson F,Moon,Satellite Feature,Approved,2006
7271,Anderson L,Moon,Satellite Feature,Approved,2006
261,Andersson,Moon,"Crater, craters",Approved,1985
7268,Anders X,Moon,Satellite Feature,Approved,2006
262,Andjeti,Ganymede,"Crater, craters",Approved,1985
263,Andreianova,Venus,"Crater, craters",Approved,1994
264,Androgeos Linea,Europa,"Linea, lineae",Approved,2000
265,Andronov,Moon,"Crater, craters",Approved,1976
266,Andvari,Triton,"Crater, craters",Approved,1991
15244,Aneirin,Mercury,"Crater, craters",Approved,"Jun 23, 2014"
15873,Angelica,Mars,"Crater, craters",Approved,"Jan 17, 2020"
15854,Angelou,Mercury,"Crater, craters",Approved,"Sep 11, 2019"
268,Angerona Tholus,Venus,"Tholus, tholi",Approved,1997
15257,Angioletta,Vesta,"Crater, craters",Approved,"Oct 07, 2014"
15110,Angkor Vallis,Mercury,"Vallis, valles",Approved,"Apr 30, 2013"
14892,Angmar Montes,Titan,"Mons, montes",Approved,"Dec 05, 2011"
269,Ango,Moon,"Crater, craters",Approved,1976
270,Angpetu Patera,Io,"Patera, paterae",Approved,1985
271,Angrboda Tholus,Venus,"Tholus, tholi",Approved,1997
272,Angstrom,Moon,"Crater, craters",Approved,1935
7272,Angstrom A,Moon,Satellite Feature,Approved,2006
7273,Angstrom B,Moon,Satellite Feature,Approved,2006
273,Angu,Mars,"Crater, craters",Approved,1988
15621,Anguissola,Mercury,"Crater, craters",Approved,"Aug 04, 2017"
274,Angus,Europa,"Crater, craters",Approved,2000
275,Angusta Patera,Mars,"Patera, paterae",Dropped,1991
14177,Angustus Labyrinthus,Mars,"Labyrinthus, labyrinthi",Approved,"Sep 13, 2006"
14660,Anguta,Rhea,"Crater, craters",Approved,"Apr 23, 2010"
276,Anhur,Ganymede,"Crater, craters",Approved,1997
277,Aniak,Mars,"Crater, craters",Approved,1979
278,Anicia,Venus,"Crater, craters",Approved,1991
6779,Aningan,Callisto,"Crater, craters",Dropped,1979
279,Anio Valles,Mars,"Vallis, valles",Approved,1988
14213,Anjea Corona,Venus,"Corona, coronae",Approved,"Sep 25, 2006"
280,Ann,Moon,"Crater, craters",Approved,1976
14343,Anna,Dione,"Crater, craters",Approved,"Mar 17, 2008"
15652,Annabelle,Venus,"Crater, craters",Approved,"Aug 18, 2017"
281,Annapolis,Mars,"Crater, craters",Approved,1979
282,Annapurna Corona,Venus,"Corona, coronae",Approved,1994
15592,Annecy Lacus,Titan,"Lacus, lacūs",Approved,"Jun 26, 2017"
283,Annegrit,Moon,"Crater, craters",Approved,1976
284,Annia Faustina,Venus,"Crater, craters",Approved,1991
285,Anning Paterae,Venus,"Patera, paterae",Approved,1991
15458,Annona,Ceres,"Crater, craters",Approved,"Dec 14, 2015"
14291,Annwn Regio,Europa,"Regio, regiones",Approved,"May 11, 2007"
286,Anpao Dorsa,Venus,"Dorsum, dorsa",Approved,1997
287,Anqet Farra,Venus,"Farrum, farra",Approved,1994
6780,Anqet Farrum,Venus,"Farrum, farra",Dropped,1994
14453,Anseis,Iapetus,"Crater, craters",Approved,"Aug 05, 2008"
6781,Anseris Cavus,Mars,"Cavus, cavi",Dropped,1994
288,Anseris Mons,Mars,"Mons, montes",Approved,1991
289,Ansgarius,Moon,"Crater, craters",Approved,1935
7274,Ansgarius B,Moon,Satellite Feature,Approved,2006
7275,Ansgarius C,Moon,Satellite Feature,Approved,2006
7276,Ansgarius M,Moon,Satellite Feature,Approved,2006
7277,Ansgarius N,Moon,Satellite Feature,Approved,2006
7278,Ansgarius P,Moon,Satellite Feature,Approved,2006
290,Anshar Sulcus,Ganymede,"Sulcus, sulci",Approved,1979
16106,Antares Rupes,Mercury,"Rupes, rupēs",Approved,"Nov 07, 2022"
291,Antenor,Dione,"Crater, craters",Approved,1982
292,Anthony Patera,Venus,"Patera, paterae",Approved,1991
293,Anticleia,Tethys,"Crater, craters",Approved,1982
7001,Antilia Faculae,Titan,"Facula, faculae",Approved,2006
294,Antinous,Tethys,"Crater, craters",Approved,1982
295,Antiope Linea,Venus,"Linea, lineae",Approved,1982
14930,Antonia,Vesta,"Crater, craters",Approved,"Feb 28, 2012"
297,Antoniadi,Mars,"Crater, craters",Approved,1973
296,Antoniadi,Moon,"Crater, craters",Approved,1970
298,Antoniadi Dorsum,Mercury,"Dorsum, dorsa",Approved,1976
299,Antonina,Venus,"Crater, craters",Approved,1985
300,Antony,Oberon,"Crater, craters",Approved,1988
301,Antum,Ganymede,"Crater, craters",Approved,1985
302,Anu,Ganymede,"Crater, craters",Approved,1979
303,Anubis,Ganymede,"Crater, craters",Approved,1988
304,Anuchin,Moon,"Crater, craters",Approved,1979
7279,Anuchin B,Moon,Satellite Feature,Approved,2006
7280,Anuchin L,Moon,Satellite Feature,Approved,2006
7281,Anuchin N,Moon,Satellite Feature,Approved,2006
7282,Anuchin Q,Moon,Satellite Feature,Approved,2006
7283,Anuchin V,Moon,Satellite Feature,Approved,2006
305,Anuket Vallis,Venus,"Vallis, valles",Approved,1994
15402,Anura,Ceres,"Crater, craters",Approved,"Oct 01, 2015"
306,Anush,Venus,"Crater, craters",Approved,1994
307,Anville,Moon,"Crater, craters",Approved,1976
308,Anya,Venus,"Crater, craters",Approved,1985
15622,Anyte,Mercury,"Crater, craters",Approved,"Aug 04, 2017"
309,Anzu,Ganymede,"Crater, craters",Approved,2000
15090,Aonia Mons,Mars,"Mons, montes",Approved,"Mar 04, 2013"
310,Aonia Planum,Mars,"Planum, plana",Approved,2003
311,Aonia Terra,Mars,"Terra, terrae",Approved,1979
15089,Aonia Tholus,Mars,"Tholus, tholi",Approved,"Mar 04, 2013"
312,Aonium Sinus,Mars,Albedo Feature,Approved,1958
313,Apakura Tholus,Venus,"Tholus, tholi",Approved,2006
15901,Apanohuaya Flumen,Titan,"Flumen, flumina",Approved,"Mar 12, 2020"
15556,Aparangi Planitia,Mercury,"Planitia, planitiae",Approved,"Mar 14, 2017"
314,Apennine Front,Moon,Astronaut-named features,Approved,1973
315,Apep Cavus,Triton,"Cavus, cavi",Approved,1991
316,Apgar Patera,Venus,"Patera, paterae",Approved,1991
317,Aphrodite Terra,Venus,"Terra, terrae",Approved,1979
319,Apia,Mars,"Crater, craters",Approved,1991
320,Apianus,Moon,"Crater, craters",Approved,1935
7284,Apianus A,Moon,Satellite Feature,Approved,2006
7285,Apianus B,Moon,Satellite Feature,Approved,2006
7286,Apianus C,Moon,Satellite Feature,Approved,2006
7287,Apianus D,Moon,Satellite Feature,Approved,2006
7288,Apianus E,Moon,Satellite Feature,Approved,2006
7289,Apianus F,Moon,Satellite Feature,Approved,2006
7290,Apianus G,Moon,Satellite Feature,Approved,2006
7291,Apianus H,Moon,Satellite Feature,Approved,2006
7292,Apianus J,Moon,Satellite Feature,Approved,2006
7293,Apianus K,Moon,Satellite Feature,Approved,2006
7294,Apianus L,Moon,Satellite Feature,Approved,2006
7295,Apianus M,Moon,Satellite Feature,Approved,2006
7296,Apianus N,Moon,Satellite Feature,Approved,2006
7297,Apianus P,Moon,Satellite Feature,Approved,2006
7298,Apianus R,Moon,Satellite Feature,Approved,2006
7299,Apianus S,Moon,Satellite Feature,Approved,2006
7300,Apianus T,Moon,Satellite Feature,Approved,2006
7301,Apianus U,Moon,Satellite Feature,Approved,2006
7302,Apianus V,Moon,Satellite Feature,Approved,2006
7303,Apianus W,Moon,Satellite Feature,Approved,2006
7304,Apianus X,Moon,Satellite Feature,Approved,2006
318,Api Mons,Venus,"Mons, montes",Approved,1985
321,Apis Tholus,Io,"Tholus, tholi",Approved,1979
322,Apisuahts Vallis,Venus,"Vallis, valles",Approved,1997
6782,Apodis Catena,Mars,"Catena, catenae",Dropped,1991
14307,Apollinaris Mons,Mars,"Mons, montes",Approved,"Sep 19, 2007"
323,Apollinaris Patera,Mars,"Patera, paterae",Approved,1973
324,Apollinaris Sulci,Mars,"Sulcus, sulci",Approved,1985
325,Apollinaris Tholus,Mars,"Tholus, tholi",Approved,1997
326,Apollo,Moon,"Crater, craters",Approved,1970
14397,Apollodorus,Mercury,"Crater, craters",Approved,"Apr 08, 2008"
327,Apollonia,Mercury,Albedo Feature,Approved,1976
328,Apollonius,Moon,"Crater, craters",Approved,1935
7305,Apollonius A,Moon,Satellite Feature,Approved,2006
7306,Apollonius B,Moon,Satellite Feature,Approved,2006
7307,Apollonius E,Moon,Satellite Feature,Approved,2006
7308,Apollonius F,Moon,Satellite Feature,Approved,2006
7309,Apollonius H,Moon,Satellite Feature,Approved,2006
7310,Apollonius J,Moon,Satellite Feature,Approved,2006
7311,Apollonius L,Moon,Satellite Feature,Approved,2006
7312,Apollonius M,Moon,Satellite Feature,Approved,2006
7313,Apollonius N,Moon,Satellite Feature,Approved,2006
7314,Apollonius S,Moon,Satellite Feature,Approved,2006
7315,Apollonius U,Moon,Satellite Feature,Approved,2006
7316,Apollonius V,Moon,Satellite Feature,Approved,2006
7317,Apollonius X,Moon,Satellite Feature,Approved,2006
7318,Apollonius Y,Moon,Satellite Feature,Approved,2006
15694,Apollo Patera,Mars,"Patera, paterae",Approved,"Oct 16, 2017"
329,Apophis,Ganymede,"Crater, craters",Approved,2000
330,Appleton,Moon,"Crater, craters",Approved,1970
7319,Appleton D,Moon,Satellite Feature,Approved,2006
7320,Appleton M,Moon,Satellite Feature,Approved,2006
7321,Appleton Q,Moon,Satellite Feature,Approved,2006
7322,Appleton R,Moon,Satellite Feature,Approved,2006
331,Apsu Sulci,Ganymede,"Sulcus, sulci",Approved,1979
332,Apsus Vallis,Mars,"Vallis, valles",Approved,1985
333,Apt,Mars,"Crater, craters",Approved,1976
14977,Aquamarine,Steins,"Crater, craters",Approved,"May 09, 2012"
334,Aquarius Sulcus,Ganymede,"Sulcus, sulci",Approved,1979
14931,Aquilia,Vesta,"Crater, craters",Approved,"Feb 28, 2012"
335,Arabia,Mars,Albedo Feature,Approved,1958
336,Arabia Terra,Mars,"Terra, terrae",Approved,1979
16080,Arachne Linea,Europa,"Linea, lineae",Approved,"May 27, 2022"
14274,Ara Fluctus,Titan,"Fluctus, fluctūs",Approved,"Mar 02, 2007"
338,Arago,Mars,"Crater, craters",Approved,1973
337,Arago,Moon,"Crater, craters",Approved,1935
7323,Arago B,Moon,Satellite Feature,Approved,2006
7324,Arago C,Moon,Satellite Feature,Approved,2006
7325,Arago D,Moon,Satellite Feature,Approved,2006
15999,Arago Dorsa,Mars,"Dorsum, dorsa",Approved,"Aug 25, 2021"
7326,Arago E,Moon,Satellite Feature,Approved,2006
15595,Arala Lacus,Titan,"Lacus, lacūs",Approved,"Jun 26, 2017"
340,Aramaiti Corona,Venus,"Corona, coronae",Approved,1994
341,Aramazd Patera,Io,"Patera, paterae",Approved,1985
339,Aram Chaos,Mars,"Chaos, chaoses",Approved,1976
15239,Aram Dorsum,Mars,"Dorsum, dorsa",Approved,"Apr 29, 2014"
342,Arandas,Mars,"Crater, craters",Approved,1976
343,Aranyani Chasma,Venus,"Chasma, chasmata",Approved,1985
16200,Arasy Mons,Venus,"Mons, montes",Approved,"May 05, 2023"
344,Aratus,Moon,"Crater, craters",Approved,1935
7327,Aratus B,Moon,Satellite Feature,Approved,2006
7328,Aratus C,Moon,Satellite Feature,Approved,2006
7329,Aratus CA,Moon,Satellite Feature,Approved,2006
7330,Aratus D,Moon,Satellite Feature,Approved,2006
345,Arbela Sulcus,Ganymede,"Sulcus, sulci",Approved,1985
346,Arcadia,Mars,Albedo Feature,Approved,1958
347,Arcadia Dorsa,Mars,"Dorsum, dorsa",Approved,2003
348,Arcadia Planitia,Mars,"Planitia, planitiae",Approved,1973
349,Arcas,Callisto,"Crater, craters",Approved,1997
350,Archimedes,Moon,"Crater, craters",Approved,1935
7331,Archimedes C,Moon,Satellite Feature,Approved,2006
7332,Archimedes D,Moon,Satellite Feature,Approved,2006
7333,Archimedes E,Moon,Satellite Feature,Approved,2006
7334,Archimedes G,Moon,Satellite Feature,Approved,2006
7335,Archimedes H,Moon,Satellite Feature,Approved,2006
7336,Archimedes L,Moon,Satellite Feature,Approved,2006
7337,Archimedes M,Moon,Satellite Feature,Approved,2006
7338,Archimedes N,Moon,Satellite Feature,Approved,2006
7339,Archimedes P,Moon,Satellite Feature,Approved,2006
7340,Archimedes Q,Moon,Satellite Feature,Approved,2006
7341,Archimedes R,Moon,Satellite Feature,Approved,2006
7342,Archimedes S,Moon,Satellite Feature,Approved,2006
7343,Archimedes T,Moon,Satellite Feature,Approved,2006
7344,Archimedes U,Moon,Satellite Feature,Approved,2006
7345,Archimedes V,Moon,Satellite Feature,Approved,2006
7346,Archimedes W,Moon,Satellite Feature,Approved,2006
7347,Archimedes X,Moon,Satellite Feature,Approved,2006
7348,Archimedes Y,Moon,Satellite Feature,Approved,2006
7349,Archimedes Z,Moon,Satellite Feature,Approved,2006
351,Archytas,Moon,"Crater, craters",Approved,1935
